fid,USGS_ID,Date_Min,lsyear,Fatalities,Confidence,cleanedtype,LS_Type,LS_Type_Category,latitude,longitude
761,pt761,8/7/2008,2008,,5,,Rockfall,Rockfall,64.46996321,-146.9371705
1468,pt1468,8/7/2008,2008,,5,,Rockfall,Rockfall,61.81197573,-148.1453473
4503,pt4503,8/7/2008,2008,,5,,Rockfall,Rockfall,61.08557929,-146.3601499
1488,pt1488,8/8/2008,2008,,5,,Rockfall,Rockfall,63.78761734,-148.9165837
1899,pt1899,8/11/2008,2008,,5,,Rockfall,Rockfall,61.7844224,-148.4541831
1963,pt1963,8/11/2008,2008,,5,,Rockfall,Rockfall,63.78335376,-148.9115895
366,pt366,8/12/2008,2008,,5,,Rockfall,Rockfall,61.7844224,-148.4541831
2679,pt2679,8/13/2008,2008,,5,,Rockfall,Rockfall,61.79814944,-147.7988626
898,pt898,8/14/2008,2008,,5,,Rockfall,Rockfall,61.80668982,-148.2253986
2982,pt2982,8/14/2008,2008,,5,,Rockfall,Rockfall,58.37226684,-134.6419077
4187,pt4187,8/14/2008,2008,,5,,Rockfall,Rockfall,59.30181998,-135.527783
1315,pt1315,8/15/2008,2008,,5,,Rockfall,Rockfall,61.79109112,-148.3862261
4413,pt4413,8/15/2008,2008,,5,,Rockfall,Rockfall,59.30181998,-135.527783
37,pt37,8/18/2008,2008,,5,,Rockfall,Rockfall,55.38268,-131.73492
2202,pt2202,8/19/2008,2008,,5,,Rockfall,Rockfall,61.79109112,-148.3862261
3147,pt3147,8/19/2008,2008,,5,,Rockfall,Rockfall,59.54945381,-135.2034652
772,pt772,8/20/2008,2008,,5,,Rockfall,Rockfall,61.8097486,-148.194566
4423,pt4423,8/20/2008,2008,,5,,Rockfall,Rockfall,59.54945381,-135.2034652
3300,pt3300,8/21/2008,2008,,5,,Rockfall,Rockfall,59.2890221,-135.4904091
2485,pt2485,8/22/2008,2008,,5,,Rockfall,Rockfall,61.80307486,-148.0696393
3205,pt3205,8/22/2008,2008,,5,,Rockfall,Rockfall,59.2847624,-135.4804028
3239,pt3239,8/24/2008,2008,,5,,Rockfall,Rockfall,55.44560906,-131.819129
1819,pt1819,8/26/2008,2008,,5,,Rockfall,Rockfall,61.79109112,-148.3862261
2362,pt2362,8/26/2008,2008,,5,,Rockfall,Rockfall,63.77534236,-148.9098907
3349,pt3349,8/26/2008,2008,,5,,Rockfall,Rockfall,59.47145836,-135.3454503
5626,pt5626,8/26/2008,2008,,5,,Rockfall,Rockfall,61.08654359,-146.3444383
3153,pt3153,8/28/2008,2008,,5,,Rockfall,Rockfall,59.47145836,-135.3454503
859,pt859,8/29/2008,2008,,5,,Rockfall,Rockfall,63.75558013,-148.8990556
1770,pt1770,9/3/2008,2008,,5,,Rockfall,Rockfall,60.43412514,-149.3727566
1702,pt1702,9/4/2008,2008,,5,,Rockfall,Rockfall,61.74555754,-148.6531701
477,pt477,9/8/2008,2008,,5,,Rockfall,Rockfall,60.4392783,-149.3725566
751,pt751,9/8/2008,2008,,5,,Rockfall,Rockfall,60.44793564,-149.3708959
2413,pt2413,9/9/2008,2008,,5,,Rockfall,Rockfall,61.81193449,-148.1781048
2395,pt2395,9/10/2008,2008,,5,,Rockfall,Rockfall,61.78872888,-148.4460561
4095,pt4095,9/10/2008,2008,,5,,Rockfall,Rockfall,55.45361487,-131.8267383
825,pt825,9/11/2008,2008,,5,,Rockfall,Rockfall,61.78319424,-148.4576706
890,pt890,9/12/2008,2008,,5,,Rockfall,Rockfall,63.75558013,-148.8990556
2600,pt2600,9/12/2008,2008,,5,,Rockfall,Rockfall,65.79977249,-149.4424639
512,pt512,9/14/2008,2008,,5,,Rockfall,Rockfall,65.79747482,-149.4497908
1118,pt1118,9/16/2008,2008,,5,,Rockfall,Rockfall,61.81193449,-148.1781048
653,pt653,9/17/2008,2008,,5,,Rockfall,Rockfall,63.76250824,-148.9069317
3256,pt3256,9/17/2008,2008,,5,,Rockfall,Rockfall,56.37038658,-132.3631057
205,pt205,9/18/2008,2008,,5,,Rockfall,Rockfall,63.7530966,-148.8992557
2663,pt2663,9/18/2008,2008,,5,,Rockfall,Rockfall,61.79127803,-148.384615
2920,pt2920,9/18/2008,2008,,5,,Rockfall,Rockfall,59.47818926,-135.334865
204,pt204,9/19/2008,2008,,5,,Rockfall,Rockfall,61.73067683,-148.7499476
639,pt639,9/19/2008,2008,,5,,Rockfall,Rockfall,60.78515776,-148.8343931
1258,pt1258,9/19/2008,2008,,5,,Rockfall,Rockfall,63.7530966,-148.8992557
3196,pt3196,9/21/2008,2008,,5,,Rockfall,Rockfall,59.47973241,-135.3470597
4138,pt4138,9/21/2008,2008,,5,,Rockfall,Rockfall,59.4844304,-135.283623
2033,pt2033,9/23/2008,2008,,5,,Rockfall,Rockfall,61.79549904,-148.3213883
2172,pt2172,9/23/2008,2008,,5,,Rockfall,Rockfall,63.75558013,-148.8990556
2811,pt2811,9/23/2008,2008,,5,,Rockfall,Rockfall,55.46266973,-131.6262916
1907,pt1907,9/24/2008,2008,,5,,Rockfall,Rockfall,63.75558013,-148.8990556
1135,pt1135,9/25/2008,2008,,5,,Rockfall,Rockfall,63.75558013,-148.8990556
454,pt454,9/26/2008,2008,,5,,Rockfall,Rockfall,61.79127803,-148.384615
628,pt628,9/29/2008,2008,,5,,Rockfall,Rockfall,61.75663049,-148.5994423
384,pt384,9/30/2008,2008,,5,,Rockfall,Rockfall,61.75663049,-148.5994423
3155,pt3155,10/1/2008,2008,,5,,Rockfall,Rockfall,59.47774208,-135.3347037
2589,pt2589,10/2/2008,2008,,5,,Rockfall,Rockfall,63.75952352,-148.9021414
4455,pt4455,10/2/2008,2008,,5,,Rockfall,Rockfall,59.47145836,-135.3454503
4279,pt4279,10/3/2008,2008,,5,,Rockfall,Rockfall,59.5105401,-135.2538047
